"Year"	"Month"	"Day"	"TempMin"	"Matin.Piche"	"TempMax"	"Soir.Piche"	"Rainfall"	"Comments"	"Lacking"	"dates"	"julian"	"tminauto"	"tmaxauto"	"rainauto"	"tmine"	"tmaxe"	"raine"
2009	11	16	NA	NA	NA	NA	NA	""	""	2009-11-16	16Nov2009	21.54	32.42	10.93600001	21.8539826	34.2190662	10.1283139291435
2009	11	17	NA	NA	NA	NA	NA	""	""	2009-11-17	17Nov2009	21.44	33.44	10.10933331	21.7585136	35.3156784	9.37245536533195
2009	11	18	NA	NA	NA	NA	NA	""	""	2009-11-18	18Nov2009	23.56	32.31	9.82399999	23.7824564	34.1008041	9.11156227085655
2009	11	19	NA	NA	NA	NA	NA	""	""	2009-11-19	19Nov2009	23.3	31.15	12.48533334	23.534237	32.8536765	11.5449391127623
2009	11	20	NA	NA	NA	NA	NA	""	""	2009-11-20	20Nov2009	23.29	31.07	7.20533335	23.5246901	32.7676677	6.71719752190575
2009	11	21	NA	NA	NA	NA	NA	""	""	2009-11-21	21Nov2009	22.9	30.63	10.39199998	23.152361	32.2946193	9.6309102217131
2009	11	22	NA	NA	NA	NA	NA	""	""	2009-11-22	22Nov2009	21.84	32.2	14.25333332	22.1403896	33.982542	13.1615010544754
2009	11	23	NA	NA	NA	NA	NA	""	""	2009-11-23	23Nov2009	22.25	27.62	3.51733333	22.5318125	29.0585382	3.34509314361885
2009	11	24	NA	NA	NA	NA	NA	""	""	2009-11-24	24Nov2009	21.06	30.16	4.33333334	21.3957314	31.7893176	4.0911986727623
2009	11	25	NA	NA	NA	NA	NA	""	""	2009-11-25	25Nov2009	21.57	30.66	4.12	21.8826233	32.3268726	3.8961384
2009	11	26	NA	NA	NA	NA	NA	""	""	2009-11-26	26Nov2009	21.11	31.25	9.25866668	21.4434659	32.9611875	8.5946525855246
2009	11	27	NA	NA	NA	NA	NA	""	""	2009-11-27	27Nov2009	21.9	31.34	6.85333332	22.197671	33.0579474	6.3953480544754
2009	11	28	NA	NA	NA	NA	NA	""	""	2009-11-28	28Nov2009	21.78	31.77	13.2826667	22.0831082	33.5202447	12.2739768838115
2009	11	29	NA	NA	NA	NA	NA	""	""	2009-11-29	29Nov2009	21.97	29.74	5.70933331	22.2644993	31.3377714	5.34933736533195
2009	11	30	NA	NA	NA	NA	NA	""	""	2009-11-30	30Nov2009	21.57	30.42	5.28533336	21.8826233	32.0688462	4.9616551310492
2009	12	1	NA	NA	NA	NA	NA	""	""	2009-12-01	1Dec2009	22.41	27.11	3.71733334	22.6845629	28.5102321	3.5279621527623
2009	12	2	NA	NA	NA	NA	NA	""	""	2009-12-02	2Dec2009	22.35	29.05	5.184	22.6272815	30.5959455	4.86900148
2009	12	3	NA	NA	NA	NA	NA	""	""	2009-12-03	3Dec2009	22.58	30	6.66666666	22.8468602	31.6173	6.2246703272377
2009	12	4	NA	NA	NA	NA	NA	""	""	2009-12-04	4Dec2009	22.36	29.92	5.84000001	22.6368284	31.5312912	5.46881180914345
2009	12	5	NA	NA	NA	NA	NA	""	""	2009-12-05	5Dec2009	21.36	30.83	8.23200002	21.6821384	32.5096413	7.6559250582869
2009	12	6	NA	NA	NA	NA	NA	""	""	2009-12-06	6Dec2009	22.09	30.06	9.528	22.3790621	31.6818066	8.84091616
2009	12	7	NA	NA	NA	NA	NA	""	""	2009-12-07	7Dec2009	22.7	30.23	5.96533332	22.961423	31.8645753	5.5834096944754
2009	12	8	NA	NA	NA	NA	NA	""	""	2009-12-08	8Dec2009	22.23	30.73	4.97333332	22.5127187	32.4021303	4.6763794544754
2009	12	9	NA	NA	NA	NA	NA	""	""	2009-12-09	9Dec2009	22.55	29.96	3.64800001	22.8182195	31.5742956	3.46456756914345
2009	12	10	NA	NA	NA	NA	NA	""	""	2009-12-10	10Dec2009	23.26	25.85	0.96	23.4960494	27.1555935	1.0068082
2009	12	11	NA	NA	NA	NA	NA	""	""	2009-12-11	11Dec2009	22.55	30.4	3.09600001	22.8182195	32.047344	2.95984912914345
2009	12	12	NA	NA	NA	NA	NA	""	""	2009-12-12	12Dec2009	22.71	29.96	5.65066666	22.9709699	31.5742956	5.2956958072377
2009	12	13	NA	NA	NA	NA	NA	""	""	2009-12-13	13Dec2009	21.33	29.23	6.06133332	21.6534977	30.7894653	5.6711868144754
2009	12	14	NA	NA	NA	NA	NA	""	""	2009-12-14	14Dec2009	21.94	28.14	3.28266665	22.2358586	29.6175954	3.13052683809425
2009	12	15	NA	NA	NA	NA	NA	""	""	2009-12-15	15Dec2009	22.42	27.56	3.83200002	22.6941098	28.9940316	3.6328070582869
2009	12	16	NA	NA	NA	NA	NA	""	""	2009-12-16	16Dec2009	21.95	28.92	5.29866669	22.2454055	30.4561812	4.97384639466805
2009	12	17	NA	NA	NA	NA	NA	""	""	2009-12-17	17Dec2009	21.83	29.86	5.33333334	22.1308427	31.4667846	5.0055436727623
2009	12	18	NA	NA	NA	NA	NA	""	""	2009-12-18	18Dec2009	20.96	29.38	5.80266667	21.3002624	30.9507318	5.43467625638115
2009	12	19	NA	NA	NA	NA	NA	""	""	2009-12-19	19Dec2009	23.31	27.48	6.22666666	23.5437839	28.9080228	5.8223585272377
2009	12	20	NA	NA	NA	NA	NA	""	""	2009-12-20	20Dec2009	22.78	27.82	4.04000002	23.0377982	29.2735602	3.8229908182869
2009	12	21	NA	NA	NA	NA	NA	""	""	2009-12-21	21Dec2009	21.37	29.76	4.48799997	21.6916853	31.3592736	4.23261733256965
2009	12	22	NA	NA	NA	NA	NA	""	""	2009-12-22	22Dec2009	20.73	27.12	2.09599999	21.0806837	28.5209832	2.04550411085655
2009	12	23	NA	NA	NA	NA	NA	""	""	2009-12-23	23Dec2009	22.11	29.92	6.816	22.3981559	31.5312912	6.36121252
2009	12	24	NA	NA	NA	NA	NA	""	""	2009-12-24	24Dec2009	23.11	29.51	4.08533332	23.3528459	31.0904961	3.8644410944754
2009	12	25	NA	NA	NA	NA	NA	""	""	2009-12-25	25Dec2009	22.39	31.05	4.69066665	22.6654691	32.7461655	4.41792459809425
2009	12	26	NA	NA	NA	NA	NA	""	""	2009-12-26	26Dec2009	23.72	30.55	3.99200001	23.9352068	32.2086105	3.77910224914345
2009	12	27	NA	NA	NA	NA	NA	""	""	2009-12-27	27Dec2009	23.7	30.79	6.23200002	23.916113	32.4666369	5.8272350582869
2009	12	28	NA	NA	NA	NA	NA	""	""	2009-12-28	28Dec2009	23.13	30.69	8.584	23.3719397	32.3591259	7.97777448
2009	12	29	NA	NA	NA	NA	NA	""	""	2009-12-29	29Dec2009	21.84	30.1	9.06133333	22.1403896	31.724811	8.41422182361885
2009	12	30	NA	NA	NA	NA	NA	""	""	2009-12-30	30Dec2009	21.56	30.68	7.11999998	21.8730764	32.3483748	6.6391733817131
2009	12	31	NA	NA	NA	NA	NA	""	""	2009-12-31	31Dec2009	22.09	28.32	5.77333334	22.3790621	29.8111152	5.4078554727623
2010	1	1	NA	NA	NA	NA	NA	""	"no"	2010-01-01	1Jan2010	NA	NA	NA	NA	NA	NA
2010	1	2	NA	NA	NA	NA	NA	""	"no"	2010-01-02	2Jan2010	NA	NA	NA	NA	NA	NA
2010	1	3	NA	NA	NA	NA	NA	""	"no"	2010-01-03	3Jan2010	NA	NA	NA	NA	NA	NA
2010	1	4	NA	NA	NA	NA	NA	""	"no"	2010-01-04	4Jan2010	NA	NA	NA	NA	NA	NA
2010	1	5	NA	NA	NA	NA	NA	""	"no"	2010-01-05	5Jan2010	NA	NA	NA	NA	NA	NA
2010	1	6	NA	NA	NA	NA	NA	""	"no"	2010-01-06	6Jan2010	NA	NA	NA	NA	NA	NA
2010	1	7	NA	NA	NA	NA	NA	""	"no"	2010-01-07	7Jan2010	NA	NA	NA	NA	NA	NA
2010	1	8	NA	NA	NA	NA	NA	""	"no"	2010-01-08	8Jan2010	NA	NA	NA	NA	NA	NA
2010	1	9	NA	NA	NA	NA	NA	""	"no"	2010-01-09	9Jan2010	NA	NA	NA	NA	NA	NA
2010	1	10	NA	NA	NA	NA	NA	""	"no"	2010-01-10	10Jan2010	NA	NA	NA	NA	NA	NA
2010	1	11	NA	NA	NA	NA	NA	""	"no"	2010-01-11	11Jan2010	NA	NA	NA	NA	NA	NA
2010	1	12	NA	NA	NA	NA	NA	""	"no"	2010-01-12	12Jan2010	NA	NA	NA	NA	NA	NA
2010	1	13	NA	NA	NA	NA	NA	""	"no"	2010-01-13	13Jan2010	NA	NA	NA	NA	NA	NA
2010	1	14	NA	NA	NA	NA	NA	""	"no"	2010-01-14	14Jan2010	NA	NA	NA	NA	NA	NA
2010	1	15	NA	NA	NA	NA	NA	""	"no"	2010-01-15	15Jan2010	NA	NA	NA	NA	NA	NA
2010	1	16	20.6	NA	33.2	0	185.9	""	"no"	2010-01-16	16Jan2010	NA	NA	NA	20.6	33.2	185.9
2010	1	17	23.8	0	31.3	0.8	7.3	""	"no"	2010-01-17	17Jan2010	NA	NA	NA	23.8	31.3	7.3
2010	1	18	21.6	0.8	31.6	1.5	23.6	""	"no"	2010-01-18	18Jan2010	NA	NA	NA	21.6	31.6	23.6
2010	1	19	23.6	1.5	33.4	2.6	3.7	""	"no"	2010-01-19	19Jan2010	NA	NA	NA	23.6	33.4	3.7
2010	1	20	22.1	2.6	33.4	4.1	0	""	"no"	2010-01-20	20Jan2010	NA	NA	NA	22.1	33.4	0
2010	1	21	22.6	4.1	31.3	5.1	2.9	""	"no"	2010-01-21	21Jan2010	NA	NA	NA	22.6	31.3	2.9
2010	1	22	22.6	5.1	32.8	6.7	0.1	""	"no"	2010-01-22	22Jan2010	NA	NA	NA	22.6	32.8	0.1
2010	1	23	22.6	7	27.1	7.7	2.4	""	"no"	2010-01-23	23Jan2010	NA	NA	NA	22.6	27.1	2.4
2010	1	24	22.9	7.8	26.7	8	56.9	""	"no"	2010-01-24	24Jan2010	NA	NA	NA	22.9	26.7	56.9
2010	1	25	22.1	8	31.9	9	1.1	""	"no"	2010-01-25	25Jan2010	NA	NA	NA	22.1	31.9	1.1
2010	1	26	23.2	9.1	27.1	9.7	7	""	"no"	2010-01-26	26Jan2010	NA	NA	NA	23.2	27.1	7
2010	1	27	24	9.9	31.4	11.1	0.1	""	"no"	2010-01-27	27Jan2010	NA	NA	NA	24	31.4	0.1
2010	1	28	21.7	11.5	33.4	12.8	0.1	""	"no"	2010-01-28	28Jan2010	NA	NA	NA	21.7	33.4	0.1
2010	1	29	23.5	13	31.3	13.8	8.9	""	"no"	2010-01-29	29Jan2010	NA	NA	NA	23.5	31.3	8.9
2010	1	30	22.9	13.8	27	14.1	19.7	""	"no"	2010-01-30	30Jan2010	NA	NA	NA	22.9	27	19.7
2010	1	31	23.6	14.1	31	14.4	40.9	""	"no"	2010-01-31	31Jan2010	NA	NA	NA	23.6	31	40.9
2010	2	1	23.4	14.4	32	14.9	20.4	""	"no"	2010-02-01	1Feb2010	NA	NA	NA	23.4	32	20.4
2010	2	2	23.5	15	30	15.4	9.3	""	"no"	2010-02-02	2Feb2010	NA	NA	NA	23.5	30	9.3
2010	2	3	23.6	0	29.5	0.2	23.4	""	"no"	2010-02-03	3Feb2010	NA	NA	NA	23.6	29.5	23.4
2010	2	4	23.6	0.2	32.3	1.3	5.5	""	"no"	2010-02-04	4Feb2010	NA	NA	NA	23.6	32.3	5.5
2010	2	5	23.5	1.4	30	2.3	0.1	""	"no"	2010-02-05	5Feb2010	NA	NA	NA	23.5	30	0.1
2010	2	6	23	2.4	32.8	3	6	""	"no"	2010-02-06	6Feb2010	NA	NA	NA	23	32.8	6
2010	2	7	23.6	3	31.7	3.6	50.7	""	"no"	2010-02-07	7Feb2010	NA	NA	NA	23.6	31.7	50.7
2010	2	8	23.5	3.6	30.7	4.2	7.8	""	"no"	2010-02-08	8Feb2010	NA	NA	NA	23.5	30.7	7.8
2010	2	9	24	4.2	32.6	5.7	1.6	""	"no"	2010-02-09	9Feb2010	NA	NA	NA	24	32.6	1.6
2010	2	10	21	5.8	32.6	7.7	0.1	""	"no"	2010-02-10	10Feb2010	NA	NA	NA	21	32.6	0.1
2010	2	11	20.3	7.7	32.3	9.3	0	""	"no"	2010-02-11	11Feb2010	NA	NA	NA	20.3	32.3	0
2010	2	12	22.1	9.4	31.9	10.8	0.1	""	"no"	2010-02-12	12Feb2010	NA	NA	NA	22.1	31.9	0.1
2010	2	13	22.5	10.9	33.1	12.6	1.4	""	"no"	2010-02-13	13Feb2010	NA	NA	NA	22.5	33.1	1.4
2010	2	14	21	12.6	34.1	15	0.1	""	"no"	2010-02-14	14Feb2010	NA	NA	NA	21	34.1	0.1
2010	2	15	20.5	15	32.5	1.5	0	""	"no"	2010-02-15	15Feb2010	NA	NA	NA	20.5	32.5	0
2010	2	16	23.5	1.5	28.6	1.8	12.1	""	"no"	2010-02-16	16Feb2010	NA	NA	NA	23.5	28.6	12.1
2010	2	17	23.6	1.8	31	2.3	30.5	""	"no"	2010-02-17	17Feb2010	NA	NA	NA	23.6	31	30.5
2010	2	18	24.2	2.3	28.5	2.5	42.9	""	"no"	2010-02-18	18Feb2010	NA	NA	NA	24.2	28.5	42.9
2010	2	19	23.6	2.5	26	2.7	91.3	""	"no"	2010-02-19	19Feb2010	NA	NA	NA	23.6	26	91.3
2010	2	20	23.1	2.7	31.8	3.8	2.5	""	"no"	2010-02-20	20Feb2010	NA	NA	NA	23.1	31.8	2.5
2010	2	21	22.6	3.8	29.6	4.1	38	""	"no"	2010-02-21	21Feb2010	NA	NA	NA	22.6	29.6	38
2010	2	22	24	4.1	31.3	4.7	15.9	""	"no"	2010-02-22	22Feb2010	NA	NA	NA	24	31.3	15.9
2010	2	23	23.9	4.7	30.9	5	28.9	""	"no"	2010-02-23	23Feb2010	NA	NA	NA	23.9	30.9	28.9
2010	2	24	24	5	31.9	5.7	1	""	"no"	2010-02-24	24Feb2010	NA	NA	NA	24	31.9	1
2010	2	25	24.5	5.8	33.4	6.9	0.1	""	"no"	2010-02-25	25Feb2010	NA	NA	NA	24.5	33.4	0.1
2010	2	26	23.4	7	33.2	8.1	0.1	""	"no"	2010-02-26	26Feb2010	NA	NA	NA	23.4	33.2	0.1
2010	2	27	23.1	8.2	33	9.3	1.3	""	"no"	2010-02-27	27Feb2010	NA	NA	NA	23.1	33	1.3
2010	2	28	24	9.4	31.6	10	12.1	""	"no"	2010-02-28	28Feb2010	NA	NA	NA	24	31.6	12.1
2010	3	1	23	10	32.7	10.9	14.1	""	"no"	2010-03-01	1Mar2010	NA	NA	NA	23	32.7	14.1
2010	3	2	23.5	11	31.7	11.8	2.1	""	"no"	2010-03-02	2Mar2010	NA	NA	NA	23.5	31.7	2.1
2010	3	3	23.1	11.9	32.1	12.7	10.3	""	"no"	2010-03-03	3Mar2010	NA	NA	NA	23.1	32.1	10.3
2010	3	4	23.1	12.8	29.8	13.1	26.3	""	"no"	2010-03-04	4Mar2010	NA	NA	NA	23.1	29.8	26.3
2010	3	5	23.7	13.1	31.8	13.8	6.9	""	"no"	2010-03-05	5Mar2010	NA	NA	NA	23.7	31.8	6.9
2010	3	6	22	13.9	31.9	14.6	17	""	"no"	2010-03-06	6Mar2010	NA	NA	NA	22	31.9	17
2010	3	7	24.1	14.6	29.6	14.7	86	""	"no"	2010-03-07	7Mar2010	NA	NA	NA	24.1	29.6	86
2010	3	8	23.6	14.8	33.1	16.3	0.2	""	"no"	2010-03-08	8Mar2010	NA	NA	NA	23.6	33.1	0.2
2010	3	9	24.4	16.4	33.5	17.9	0.2	""	"no"	2010-03-09	9Mar2010	NA	NA	NA	24.4	33.5	0.2
2010	3	10	23.9	0	33.7	1.6	7.4	""	"no"	2010-03-10	10Mar2010	NA	NA	NA	23.9	33.7	7.4
2010	3	11	23	1.7	32.7	2.7	2.5	""	"no"	2010-03-11	11Mar2010	NA	NA	NA	23	32.7	2.5
2010	3	12	22	2.8	34.7	4.6	0.2	""	"no"	2010-03-12	12Mar2010	NA	NA	NA	22	34.7	0.2
2010	3	13	23	4.6	34.1	6.1	35.3	""	"no"	2010-03-13	13Mar2010	NA	NA	NA	23	34.1	35.3
2010	3	14	23.6	6.1	33.7	7.4	0.4	""	"no"	2010-03-14	14Mar2010	NA	NA	NA	23.6	33.7	0.4
2010	3	15	23.5	7.6	30.9	8.1	34.2	""	"no"	2010-03-15	15Mar2010	NA	NA	NA	23.5	30.9	34.2
2010	3	16	23.4	8.1	33.2	9.1	3.2	""	"no"	2010-03-16	16Mar2010	NA	NA	NA	23.4	33.2	3.2
2010	3	17	23.5	9.2	32.6	10.2	2.7	""	"no"	2010-03-17	17Mar2010	NA	NA	NA	23.5	32.6	2.7
2010	3	18	24.5	10.2	30.5	11.3	1.7	""	"no"	2010-03-18	18Mar2010	NA	NA	NA	24.5	30.5	1.7
2010	3	19	23.3	11.4	33.1	13.3	0.1	""	"no"	2010-03-19	19Mar2010	NA	NA	NA	23.3	33.1	0.1
2010	3	20	22.3	13.3	33.6	15.9	0	""	"no"	2010-03-20	20Mar2010	NA	NA	NA	22.3	33.6	0
2010	3	21	22.4	0	32.6	1.4	1.5	""	"no"	2010-03-21	21Mar2010	NA	NA	NA	22.4	32.6	1.5
2010	3	22	21.8	1.5	32.5	3.4	0	""	"no"	2010-03-22	22Mar2010	NA	NA	NA	21.8	32.5	0
2010	3	23	21.5	3.5	32.1	4.1	21.9	""	"no"	2010-03-23	23Mar2010	NA	NA	NA	21.5	32.1	21.9
2010	3	24	23	4.1	30.9	4.7	6.1	""	"no"	2010-03-24	24Mar2010	NA	NA	NA	23	30.9	6.1
2010	3	25	23.6	4.7	31.6	5.5	3.4	""	"no"	2010-03-25	25Mar2010	NA	NA	NA	23.6	31.6	3.4
2010	3	26	23.9	5.6	32.4	6.3	24.8	""	"no"	2010-03-26	26Mar2010	NA	NA	NA	23.9	32.4	24.8
2010	3	27	23.6	6.3	31.5	6.9	24.7	""	"no"	2010-03-27	27Mar2010	NA	NA	NA	23.6	31.5	24.7
2010	3	28	24	7	31	7.2	21.8	""	"no"	2010-03-28	28Mar2010	NA	NA	NA	24	31	21.8
2010	3	29	22.5	7.2	32.6	7.9	8.1	""	"no"	2010-03-29	29Mar2010	NA	NA	NA	22.5	32.6	8.1
2010	3	30	24.5	8.1	32.5	8.8	6.5	""	"no"	2010-03-30	30Mar2010	NA	NA	NA	24.5	32.5	6.5
2010	3	31	24.5	8.9	29	9.2	19.7	""	"no"	2010-03-31	31Mar2010	NA	NA	NA	24.5	29	19.7
2010	4	1	23.5	9.5	31.6	0	6.5	""	"no"	2010-04-01	1Apr2010	NA	NA	NA	23.5	31.6	6.5
2010	4	2	23	0	32.7	0.9	0.5	""	"no"	2010-04-02	2Apr2010	NA	NA	NA	23	32.7	0.5
2010	4	3	22.9	1	33.2	1.8	4.7	""	"no"	2010-04-03	3Apr2010	NA	NA	NA	22.9	33.2	4.7
2010	4	4	24	1.8	32.7	2.8	2.1	""	"no"	2010-04-04	4Apr2010	NA	NA	NA	24	32.7	2.1
2010	4	5	22.9	2.8	34.4	3.6	21.7	""	"no"	2010-04-05	5Apr2010	NA	NA	NA	22.9	34.4	21.7
2010	4	6	22.5	3.7	29.3	3.9	25.6	""	"no"	2010-04-06	6Apr2010	NA	NA	NA	22.5	29.3	25.6
2010	4	7	22	3.9	32.4	4.9	0.2	""	"no"	2010-04-07	7Apr2010	NA	NA	NA	22	32.4	0.2
2010	4	8	21.7	4.9	33.1	6.7	0.1	""	"no"	2010-04-08	8Apr2010	NA	NA	NA	21.7	33.1	0.1
2010	4	9	21.5	6.8	34.5	8.2	0	""	"no"	2010-04-09	9Apr2010	NA	NA	NA	21.5	34.5	0
2010	4	10	22.1	8.3	33.7	10.4	0.1	""	"no"	2010-04-10	10Apr2010	NA	NA	NA	22.1	33.7	0.1
2010	4	11	22.5	10.5	34	12.4	0	""	"no"	2010-04-11	11Apr2010	NA	NA	NA	22.5	34	0
2010	4	12	22.5	12.5	33.5	13.4	9.9	""	"no"	2010-04-12	12Apr2010	NA	NA	NA	22.5	33.5	9.9
2010	4	13	23	13.5	31	14.4	11.9	""	"no"	2010-04-13	13Apr2010	NA	NA	NA	23	31	11.9
2010	4	14	23.5	14.5	32.3	15.5	28	""	"no"	2010-04-14	14Apr2010	NA	NA	NA	23.5	32.3	28
2010	4	15	23	1.7	28.8	1.8	31.1	""	"no"	2010-04-15	15Apr2010	NA	NA	NA	23	28.8	31.1
2010	4	16	22.1	1.8	32	2.4	42.6	""	"no"	2010-04-16	16Apr2010	NA	NA	NA	22.1	32	42.6
2010	4	17	23	2.4	30.8	3	0.3	""	"no"	2010-04-17	17Apr2010	NA	NA	NA	23	30.8	0.3
2010	4	18	22.5	3	34.4	4.8	0	""	"no"	2010-04-18	18Apr2010	NA	NA	NA	22.5	34.4	0
2010	4	19	22.6	4.8	33	5.6	32	""	"no"	2010-04-19	19Apr2010	NA	NA	NA	22.6	33	32
2010	4	20	22.5	5.6	33	6.4	2.9	""	"no"	2010-04-20	20Apr2010	NA	NA	NA	22.5	33	2.9
2010	4	21	22.5	6.4	34.5	7.8	3.3	""	"no"	2010-04-21	21Apr2010	NA	NA	NA	22.5	34.5	3.3
2010	4	22	23.4	8.3	32.3	8.7	27.1	""	"no"	2010-04-22	22Apr2010	NA	NA	NA	23.4	32.3	27.1
2010	4	23	22.5	8.7	31.1	9.3	6.3	""	"no"	2010-04-23	23Apr2010	NA	NA	NA	22.5	31.1	6.3
2010	4	24	23	9.3	32.4	9.9	57.1	""	"no"	2010-04-24	24Apr2010	NA	NA	NA	23	32.4	57.1
2010	4	25	23.2	9.9	26.1	10	33.7	""	"no"	2010-04-25	25Apr2010	NA	NA	NA	23.2	26.1	33.7
2010	4	26	22.5	10	31.3	10.3	38.6	""	"no"	2010-04-26	26Apr2010	NA	NA	NA	22.5	31.3	38.6
2010	4	27	22.5	10.3	NA	NA	7.8	""	"no"	2010-04-27	27Apr2010	NA	NA	NA	22.5	NA	7.8
2010	4	28	NA	NA	NA	NA	NA	""	"no"	2010-04-28	28Apr2010	NA	NA	NA	NA	NA	NA
2010	4	29	NA	NA	NA	NA	NA	""	"no"	2010-04-29	29Apr2010	NA	NA	NA	NA	NA	NA
2010	4	30	NA	NA	NA	NA	NA	""	"no"	2010-04-30	30Apr2010	NA	NA	NA	NA	NA	NA
2010	6	1	NA	NA	NA	NA	NA	""	"no"	2010-06-01	1Jun2010	NA	NA	NA	NA	NA	NA
2010	6	2	NA	NA	NA	NA	NA	""	"no"	2010-06-02	2Jun2010	NA	NA	NA	NA	NA	NA
2010	6	3	NA	NA	NA	NA	NA	""	"no"	2010-06-03	3Jun2010	NA	NA	NA	NA	NA	NA
2010	6	4	NA	NA	NA	NA	NA	""	"no"	2010-06-04	4Jun2010	NA	NA	NA	NA	NA	NA
2010	6	5	NA	NA	NA	NA	NA	""	"no"	2010-06-05	5Jun2010	NA	NA	NA	NA	NA	NA
2010	6	6	NA	NA	NA	NA	NA	""	"no"	2010-06-06	6Jun2010	NA	NA	NA	NA	NA	NA
2010	6	7	NA	NA	34.5	NA	NA	""	"no"	2010-06-07	7Jun2010	NA	NA	NA	NA	34.5	NA
2010	6	8	23	NA	NA	NA	150.7	"données pas fiables pour juin"	"no"	2010-06-08	8Jun2010	NA	NA	NA	23	NA	150.7
2010	6	9	23.3	0	34	2.1	150.7	""	"no"	2010-06-09	9Jun2010	NA	NA	NA	23.3	34	150.7
2010	6	10	23.2	2.2	30.4	2.9	46.4	""	"no"	2010-06-10	10Jun2010	NA	NA	NA	23.2	30.4	46.4
2010	6	11	24	2.9	31.2	3.6	0.1	""	"no"	2010-06-11	11Jun2010	NA	NA	NA	24	31.2	0.1
2010	6	12	22.5	3.6	33.5	4.9	26.2	""	"no"	2010-06-12	12Jun2010	NA	NA	NA	22.5	33.5	26.2
2010	6	13	22.9	4.9	32.9	5.9	0	""	"no"	2010-06-13	13Jun2010	NA	NA	NA	22.9	32.9	0
2010	6	14	22.6	5.9	33.5	7.2	1	""	"no"	2010-06-14	14Jun2010	NA	NA	NA	22.6	33.5	1
2010	6	15	NA	7.2	28	7.6	1.3	""	"no"	2010-06-15	15Jun2010	NA	NA	NA	NA	28	1.3
2010	6	16	NA	7.7	31.2	8.3	18.6	""	"no"	2010-06-16	16Jun2010	NA	NA	NA	NA	31.2	18.6
2010	6	17	NA	8.4	27.5	8.6	22.8	""	"no"	2010-06-17	17Jun2010	NA	NA	NA	NA	27.5	22.8
2010	6	18	NA	8.6	32.2	9.5	2.5	""	"no"	2010-06-18	18Jun2010	NA	NA	NA	NA	32.2	2.5
2010	6	19	NA	9.5	30	10	9.2	""	"no"	2010-06-19	19Jun2010	NA	NA	NA	NA	30	9.2
2010	6	20	NA	10	30	10.6	11.1	""	"no"	2010-06-20	20Jun2010	NA	NA	NA	NA	30	11.1
2010	6	21	NA	10.6	32	11.5	6.6	""	"no"	2010-06-21	21Jun2010	NA	NA	NA	NA	32	6.6
2010	6	22	NA	11.5	28.7	12.1	27.9	""	"no"	2010-06-22	22Jun2010	NA	NA	NA	NA	28.7	27.9
2010	6	23	NA	12.1	33.1	13.4	0.4	""	"no"	2010-06-23	23Jun2010	NA	NA	NA	NA	33.1	0.4
2010	6	24	NA	13.4	32.8	15.3	0.1	""	"no"	2010-06-24	24Jun2010	NA	NA	NA	NA	32.8	0.1
2010	6	25	NA	15.3	33.5	16.8	0.1	""	"no"	2010-06-25	25Jun2010	NA	NA	NA	NA	33.5	0.1
2010	6	26	NA	0	28.8	0.3	46.8	""	"no"	2010-06-26	26Jun2010	NA	NA	NA	NA	28.8	46.8
2010	6	27	NA	0.3	32	1.1	43.9	""	"no"	2010-06-27	27Jun2010	NA	NA	NA	NA	32	43.9
2010	6	28	NA	1.1	32.2	1.9	10.8	""	"no"	2010-06-28	28Jun2010	NA	NA	NA	NA	32.2	10.8
2010	6	29	NA	1.9	32.2	2.9	2.4	""	"no"	2010-06-29	29Jun2010	NA	NA	NA	NA	32.2	2.4
2010	6	30	NA	2.9	31.6	3.7	5.2	""	"no"	2010-06-30	30Jun2010	NA	NA	NA	NA	31.6	5.2
2010	7	1	NA	3.8	33.1	5	13.1	""	"no"	2010-07-01	1Jul2010	NA	NA	NA	NA	33.1	13.1
2010	7	2	NA	5	30.5	5.6	0.6	""	"no"	2010-07-02	2Jul2010	NA	NA	NA	NA	30.5	0.6
2010	7	3	NA	5.7	30.6	6.2	11.1	""	"no"	2010-07-03	3Jul2010	NA	NA	NA	NA	30.6	11.1
2010	7	4	NA	6.2	29.6	6.8	0.9	""	"no"	2010-07-04	4Jul2010	NA	NA	NA	NA	29.6	0.9
2010	7	5	NA	6.8	33.7	8.2	24.9	""	"no"	2010-07-05	5Jul2010	NA	NA	NA	NA	33.7	24.9
2010	7	6	NA	8.2	31	8.9	10.8	""	"no"	2010-07-06	6Jul2010	NA	NA	NA	NA	31	10.8
2010	7	7	NA	8.9	33.2	9.9	15.8	""	"no"	2010-07-07	7Jul2010	NA	NA	NA	NA	33.2	15.8
2010	7	8	NA	9.9	31.2	10.6	5.8	""	"no"	2010-07-08	8Jul2010	NA	NA	NA	NA	31.2	5.8
2010	7	9	NA	10.6	29.3	11	26.8	""	"no"	2010-07-09	9Jul2010	NA	NA	NA	NA	29.3	26.8
2010	7	10	NA	11	31.6	11.4	36.4	""	"no"	2010-07-10	10Jul2010	NA	NA	NA	NA	31.6	36.4
2010	7	11	NA	11.4	32.2	12.1	11.1	""	"no"	2010-07-11	11Jul2010	NA	NA	NA	NA	32.2	11.1
2010	7	12	NA	12.1	29.4	12.8	0.9	""	"no"	2010-07-12	12Jul2010	NA	NA	NA	NA	29.4	0.9
2010	7	13	NA	12.8	NA	NA	0	""	"no"	2010-07-13	13Jul2010	NA	NA	NA	NA	NA	0
